http://purl.obolibrary.org/obo/OMIABIS_0001013,storage temperature setting,http://purl.obolibrary.org/obo/IAO_0000140,setting datum,,A setting datum that specifies the temperature inside a container participating in a storage process.
http://purl.obolibrary.org/obo/OMIABIS_0001014,omics experiment on specimen,http://purl.obolibrary.org/obo/OBI_0000471,study design execution,,"An objective specification that aims at the collective characterization and quantification of pools of biological molecules that translate into the structure, function, and dynamics of an organism or organisms."
http://purl.obolibrary.org/obo/OMIABIS_0001015,number of sampled human study participants objective,http://purl.obolibrary.org/obo/IAO_0000005,objective specification,,An objective specification that specifies the number of individuals to participate in a study and provide biological specimens to the study.
http://purl.obolibrary.org/obo/OMIABIS_0001016,number of total human study participant objective,http://purl.obolibrary.org/obo/IAO_0000005,objective specification,,An objective specification that specifies the total number of individuals who are planned to participate in study.
http://purl.obolibrary.org/obo/OMIABIS_0001017,case control study design,http://purl.obolibrary.org/obo/OBI_0500000,study design,,A study design that compares two groups of subjects; those with the disease or condtion under study and a similar group of subjects who do not have the condition.
http://purl.obolibrary.org/obo/OMIABIS_0001018,cross sectional study design,http://purl.obolibrary.org/obo/OBI_0500000,study design,,A study design in which all participants or a representative subset of participants are examined at only a single time for characteristics of a interest (e.g. a specific disease).
http://purl.obolibrary.org/obo/OMIABIS_0001019,longitudinal study design,http://purl.obolibrary.org/obo/OBI_0500000,study design,,"A study design that involves repeated observations of the same entity over time. In the biobank context, longitudinal studies sample a group of people in a given time period, and study them at intervals by the acquisition and analyses of data and/or samples over time."
http://purl.obolibrary.org/obo/OMIABIS_0001020,cohort study design,http://purl.obolibrary.org/obo/OMIABIS_0001019,longitudinal study design,,A longitudinal study that aims to study a case-defined population who presently have a certain condition or recepient of a particular treatment that are followed over time and are compared with a similar group who do not have condition.
http://purl.obolibrary.org/obo/OMIABIS_0001021,panel study design,http://purl.obolibrary.org/obo/OMIABIS_0001019,longitudinal study design,,A longitudinal study that samples a cross-section and studies it at regular intervals.
http://purl.obolibrary.org/obo/OMIABIS_0001022,population based study design,http://purl.obolibrary.org/obo/OBI_0500000,study design,,"A study design that is multidisciplinary done at the population level or among the population groups, generally to find the cause, incidence or spread of the disease or to see the response to the treatment, nutrition or environment."
http://purl.obolibrary.org/obo/OMIABIS_0001023,quality control study design,http://purl.obolibrary.org/obo/OBI_0500000,study design,,A study design where some aspect of the experiment is quality controlled for the purposes of quality assurance.
http://purl.obolibrary.org/obo/OMIABIS_0001024,twin study design,http://purl.obolibrary.org/obo/OBI_0500000,study design,,A study design usually in behavior genetics which aids the study of individual differences between genetically identical twins by highlighting the role of environmental and genetic causes on behavior.
http://purl.obolibrary.org/obo/OMIABIS_0001025,survey plan specification,http://purl.obolibrary.org/obo/IAO_0000104,plan specification,,A plan specification that is realized by  process of gathering information (e.g. by asking questions).
http://purl.obolibrary.org/obo/OMIABIS_0001026,medical record,http://purl.obolibrary.org/obo/IAO_0000310,document,,A document that contains information representing health-relevant qualities of a patient written in a chronological manner and that is primarily used for patient care in a clinical setting.
http://purl.obolibrary.org/obo/OMIABIS_0001027,sample medical record,http://purl.obolibrary.org/obo/OMIABIS_0001026,medical record,,A medical record of a specimen donor.
http://purl.obolibrary.org/obo/OMIABIS_0001028,sample handling summary,http://purl.obolibrary.org/obo/IAO_0000310,document,,A document that outlines the procedures employed to preserve and protect the material collected during specimen collection as an indication of sample quality.
http://purl.obolibrary.org/obo/OMIABIS_0001031,donor patient registry data,http://purl.obolibrary.org/obo/OMIABIS_0001002,patient registry data,,Registry data for a patient who participates as a donor in a study.
http://purl.obolibrary.org/obo/OMIABIS_0001032,study subject survey data,http://purl.obolibrary.org/obo/OMIABIS_0000060,survey data,,A survey data for a specimen donor.
http://purl.obolibrary.org/obo/OMIABIS_0001033,sample collection data entry,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process that involves the initial entering of data about sample collection into a database.
http://purl.obolibrary.org/obo/OMIABIS_0001034,sample collection data update,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process which involves editing of specimen collection data into a database after its initial entry.
http://purl.obolibrary.org/obo/OMIABIS_0001035,survey execution,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process that realizes the concretization of a survey to generate an output(survey data.)
http://purl.obolibrary.org/obo/OMIABIS_0001036,temperature regulating,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process that aims to control or maintain the temperature of a material entity to a given or required measurement datum.
http://purl.obolibrary.org/obo/OMIABIS_0001037,comment from tissue procurement,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states additional information about the specimen or donor that is deemed relevant for the specimen collection process.
http://purl.obolibrary.org/obo/OMIABIS_0001038,specimen measurement,http://purl.obolibrary.org/obo/IAO_0000109,measurement datum,,A measurement datum that is the result of measurement of the three dimensions of a specimen.
http://purl.obolibrary.org/obo/OMIABIS_0001041,surgical procedure,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,"A planned process that uses operative manual and instrumental techniques on a patient to investigate and/or treat a pathological condition such as disease or injury, or to help improve bodily function or appearance."
http://purl.obolibrary.org/obo/OMIABIS_0001042,specimen preparation contact,http://purl.obolibrary.org/obo/IAO_0020015,personal name,,A personal name that designates the person who prepared the specimen.
http://purl.obolibrary.org/obo/OMIABIS_0001043,time in formalin measurement,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that states the duration during which a specimen was submerged in formalin.
http://purl.obolibrary.org/obo/OMIABIS_0001044,specimen surgical removal,http://purl.obolibrary.org/obo/OBI_0600005,collecting specimen from organism,,A collecting specimen from organism process that involves removing the specimen from an individual through a surgical procedure.
http://purl.obolibrary.org/obo/OMIABIS_0001045,specimen freezing,http://purl.obolibrary.org/obo/OBI_0000915,freezing storage,,A freezing storage for the specimen.
http://purl.obolibrary.org/obo/OMIABIS_0001046,specimen ID,http://purl.obolibrary.org/obo/IAO_0020000,identifier,,A proper name that identifies a specimen and is usually in form of a label included in the specimen cassette.
http://purl.obolibrary.org/obo/OMIABIS_0001047,case ID,http://purl.obolibrary.org/obo/IAO_0020000,identifier,,An identifier that refers to a specimen donor who is participating in specimen collection process for tissue procurement purposes and is usually assigned at the time of donor procurement.
http://purl.obolibrary.org/obo/OMIABIS_0001048,specimen measurement specification,http://purl.obolibrary.org/obo/IAO_0000005,objective specification,,An directive information entity that states the technical standard measurement set and values that determines if a specimen qualifies for procurement or not.
http://purl.obolibrary.org/obo/OMIABIS_0001049,time of specimen freezing,http://purl.obolibrary.org/obo/IAO_0000027,data item,,"A data item that reports the time when a specimen was frozen.
"
http://purl.obolibrary.org/obo/OMIABIS_0001050,time of surgical removal of specimen,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item that reports the time when a specimen was collected by a surgical procedure.
http://purl.obolibrary.org/obo/OMIABIS_0001054,normal specimen,http://purl.obolibrary.org/obo/OBI_0100051,specimen,,A specimen that is normal.
http://purl.obolibrary.org/obo/OMIABIS_0001075,obsolete_cerebrospinal fluid specimen,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,Obsolete Class,,"A specimen that refers to a portion of a fluid largely secreted by the choroid plexuses of the ventricles of the brain, filling the ventricles and the subarachnoid cavities of the brain and spinal cord, collected from an organism."
http://purl.obolibrary.org/obo/OMIABIS_0001076,obsolete_faeces specimen,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,Obsolete Class,,A specimen that comprises of a portion of faeces collected from an organism.
http://purl.obolibrary.org/obo/OMIABIS_0001077,obsolete_saliva specimen,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,Obsolete Class,,A specimen consisting of a portion of saliva collected from an organism.
http://purl.obolibrary.org/obo/OMIABIS_0001078,hosting biobank,http://purl.obolibrary.org/obo/OMIABIS_0000000,biobank,,A biobank that collects and stores specimen during specimen collection primarily for the purposes of some study.
http://purl.obolibrary.org/obo/OMIABIS_0001081,start of sampling specimens for biobank,http://purl.obolibrary.org/obo/BFO_0000035,process boundary,,The process boundary marking the beginning of a sampling of specimens into a biobank.
http://purl.obolibrary.org/obo/OMIABIS_0001082,end of sampling specimens for biobank,http://purl.obolibrary.org/obo/BFO_0000035,process boundary,,"The process boundary marking the end of a sampling of specimens into a biobank.
"
http://purl.obolibrary.org/obo/OMRSE_00000023,collection of humans,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms,,An object aggregate all of whose components are human beings.
http://purl.obolibrary.org/obo/OMRSE_00000024,role in human social processes,http://purl.obolibrary.org/obo/BFO_0000023,role,,A role inhering in an entity realized by social interactions in human society.
http://purl.obolibrary.org/obo/OMRSE_00000033,aggregate of organizations,http://purl.obolibrary.org/obo/BFO_0000040,material entity,,"An aggregate of organizations that have some feature in common, but is not itself an organization."
http://purl.obolibrary.org/obo/OMRSE_00000038,legal person role,http://purl.obolibrary.org/obo/OMRSE_00000024,role in human social processes,,A role borne by a human individual or by a collection of humans regarded as possessing rights and duties enforeable at law.
http://www.ebi.ac.uk/efo/EFO_0004318,smoking behavior,http://purl.obolibrary.org/obo/GO_0008150,biological_process,,Inhaling and exhaling the smoke of tobacco or something similar to tobacco.
http://www.ebi.ac.uk/efo/EFO_0004774,chewing tobacco behavior,http://purl.obolibrary.org/obo/GO_0008150,biological_process,,"Mastication of tobacco, correlated with an increased risk of oral cancers."
http://purl.obolibrary.org/obo/FLU_0001019,specimen barcode,http://purl.obolibrary.org/obo/OMIABIS_0001046,specimen ID,,A specimen barcode is a specimen identification number formatted as an optical machine-readable representation.
http://purl.obolibrary.org/obo/OBIB_0000001,sample collection identifier,http://purl.obolibrary.org/obo/IAO_0020000,identifier,,A proper name that refers to a sample collection.
http://purl.obolibrary.org/obo/OBIB_0000267,date of specimen placement on dry ice for transport,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the calendar date when a specimen was placed on dry ice for transport.
http://purl.obolibrary.org/obo/OBIB_0000268,time of specimen placement on dry ice for transport,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the time when a specimen was placed on dry ice for transport.
http://purl.obolibrary.org/obo/OBIB_0000269,date of specimen freezing at -70 to -80 degrees C,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the calendar date when a specimen was stored at -75_ � 5_C.
http://purl.obolibrary.org/obo/OBIB_0000273,specimen receiving organization,http://purl.obolibrary.org/obo/BFO_0000023,role,,A role borne by an organization that is the recipient of a specimen that is transported from another organization.
http://purl.obolibrary.org/obo/OBIB_0000279,name of person receiving specimen shipment,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A personal name that designates the person who received the specimen that was transported from another organization.
http://purl.obolibrary.org/obo/OBIB_0000280,specimen shipment received in good condition,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity indicating that the physical condition of a specimen upon receipt after transport was good.
http://purl.obolibrary.org/obo/OBIB_0000281,specimen shipment received in poor condition,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity indicating that the physical condition of a specimen upon receipt after transport was poor.
http://purl.obolibrary.org/obo/OBIB_0000282,comment on specimen integrity after transport,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information about the physical integrity or wholeness of the specimen that is deemed relevant for the specimen transport process.
http://purl.obolibrary.org/obo/OBIB_0000283,date of specimen receipt for pathologist processing,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the calendar date when a specimen arrives in the gross pathology room for processing and review.
http://purl.obolibrary.org/obo/OBIB_0000284,time of receipt for pathologist processing,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the time when a specimen arrives in the gross pathology room for processing and review.
http://purl.obolibrary.org/obo/OBIB_0000285,name of quality control inspector of specimen,http://purl.obolibrary.org/obo/IAO_0020015,personal name,,A personal name that designates the person who performed a quality control inspection of the specimen that is to be transported to another organization.
http://purl.obolibrary.org/obo/OBIB_0000286,name of data entry person for tissue recovery form,http://purl.obolibrary.org/obo/IAO_0020015,personal name,,A personal name that designates the person who performed the data entry process for filling in a tissue recovery case report form.
http://purl.obolibrary.org/obo/OBIB_0000287,name of team leader for filling out tissue recovery form,http://purl.obolibrary.org/obo/IAO_0020015,personal name,,A personal name that designates the person who is the leader of the team responsible for entering the tissue recovery form data.
http://purl.obolibrary.org/obo/OBIB_0000288,FFPE tissue processing SOP,http://purl.obolibrary.org/obo/OBIB_0000070,standard operating procedure,,A standard operating procedure for fixation of a tissue to the state where it is completely infiltrated with a suitable histological wax and can be embedded ready for section cutting on the microtome for a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000289,equipment maintained as per manufacturer recommendations,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether equipment was maintained following the manufacturers recommendations.
http://purl.obolibrary.org/obo/OBIB_0000290,comment on maintenance discrepancy from manufacturer recommendations,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information about maintenance discrepancies from manufacturer recommendations.
http://purl.obolibrary.org/obo/OBIB_0000291,FFPE clearing agent role,http://purl.obolibrary.org/obo/BFO_0000023,role,,"A role borne by a chemical that is realized in the formalin-fixed paraffin-embedded (FFPE) processes to remove alcohol used for specimen dehydration, remove stains, and prepare a specimen for infiltration medium."
http://purl.obolibrary.org/obo/OBIB_0000292,adherence of alcohol stage duration to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether duration of the alcohol stage followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000293,FFPE alcohol stage duration,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that is the result of measuring the duration of the alcohol stage in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000294,adherence of dehydration process duration to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether duration of the dehydration process followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000295,FFPE dehydration process duration,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that is the result of measuring the duration of the dehydration process in the formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000296,adherence of dehydration process temperature to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether temperature of the dehydration process followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000297,FFPE dehydration process temperature,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of a temperature measurement assay performed on a specimen in alcohol during the dehydration process  in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000298,adherence of stage and replicate numbers to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether the number of stages and replicates followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000299,number of FFPE stages/replicates,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item that indicates the number of stages and replicates in a FFPE process.
http://purl.obolibrary.org/obo/OBIB_0000300,adherence of duration in clearing agent to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether the duration in clearing agent followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000301,FFPE clearing agent duration,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that is the result of measuring the duration in clearing agent in the formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000302,adherence of temperature of clearing agent to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether the temperature of clearing agent followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000303,FFPE clearing agent temperature,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of a temperature measurement assay performed on a specimen in clearing agent in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000304,adherence to paraffin impregnation method in FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether the paraffin impregnation method followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000305,FFPE paraffin impregnation method,http://purl.obolibrary.org/obo/OBI_0000272,protocol,,A protocol for the paraffin impregnation step of a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000306,adherence of paraffin temperature to FFPE tissue processing SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether the paraffin temperature followed that prescribed in the FFPE tissue processing SOP.
http://purl.obolibrary.org/obo/OBIB_0000307,FFPE paraffin temperature,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of a temperature measurement assay performed on paraffin in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000308,comment on FFPE tissue processing,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information relevant to tissue processing in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000309,FFPE tissue paraffin embedding SOP,http://purl.obolibrary.org/obo/OBIB_0000070,standard operating procedure,,A standard operating procedure for the paraffin embedding of a formalin-fixed paraffin-embedded (FFPE) tissue.
http://purl.obolibrary.org/obo/OBIB_0000310,FFPE paraffin processing for embedding temperature,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of a temperature measurement assay performed during the paraffin processing for embedding in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000311,fresh paraffin,http://purl.obolibrary.org/obo/DRON_00015464,Paraffin,,A paraffin that has not been previously used or recycled.
http://purl.obolibrary.org/obo/OBIB_0000312,age of paraffin,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of an age measurement assay performed on paraffin.
http://purl.obolibrary.org/obo/OBIB_0000313,total time FFPE freshly poured blocks were cooled,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that is the result of measuring the total time that freshly poured blocks were cooled in the formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000314,"FFPE tissue block handling, tracking, and storage SOP",http://purl.obolibrary.org/obo/OBIB_0000070,standard operating procedure,,"A standard operating procedure for the handling, tracking, and storing of a formalin-fixed paraffin-embedded (FFPE) tissue block."
http://purl.obolibrary.org/obo/OBIB_0000315,adherence to FFPE tissue block storage SOP,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates whether the FFPE tissue block storage SOP was followed.
http://purl.obolibrary.org/obo/OBIB_0000316,comment on FFPE tissue block storage,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information relevant to storage of a formalin-fixed paraffin-embedded (FFPE) tissue block.
http://purl.obolibrary.org/obo/OBIB_0000317,comment on paraffin embedding of FFPE tissue,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information relevant to paraffin embedding of a formalin-fixed paraffin-embedded (FFPE) tissue.
http://purl.obolibrary.org/obo/OBIB_0000319,FFPE tissue section preparation SOP,http://purl.obolibrary.org/obo/OBIB_0000070,standard operating procedure,,A standard operating procedure for the preparation of a formalin-fixed paraffin-embedded (FFPE) tissue section.
http://purl.obolibrary.org/obo/OBIB_0000320,microtome blade age,http://purl.obolibrary.org/obo/PATO_0000011,age,,An age that inheres in a microtome blade.
http://purl.obolibrary.org/obo/OBIB_0000321,fresh microtome blade,http://purl.obolibrary.org/obo/OBIB_0000320,microtome blade age,,A microtome blade age that indicates that the microtome blade is as new as possible.
http://purl.obolibrary.org/obo/OBIB_0000322,preparation of FFPE block face for sectioning protocol,http://purl.obolibrary.org/obo/OBI_0000272,protocol,,A protocol describing the preparation on the faced block prior to sectioning of a formalin-fixed paraffin-embedded (FFPE) tissue.
http://purl.obolibrary.org/obo/OBIB_0000326,FFPE water bath temperature,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of a temperature measurement assay performed on a water bath used in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000327,microtome maintenance frequency,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates the frequency with which microtome maintenance is performed and recorded.
http://purl.obolibrary.org/obo/OBIB_0000328,daily microtome maintenance,http://purl.obolibrary.org/obo/OBIB_0000327,microtome maintenance frequency,,A microtome maintenance frequency that indicates that microtome maintenance is performed and recorded daily.
http://purl.obolibrary.org/obo/OBIB_0000329,comment on deviations from microtome daily maintenance SOP,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information about deviations from a microtome daily maintenance standard operating procedure.
http://purl.obolibrary.org/obo/OBIB_0000330,water bath maintenance frequency,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,An information content entity that indicates the frequency with which water bath maintenance is performed and recorded.
http://purl.obolibrary.org/obo/OBIB_0000331,daily water bath maintenance,http://purl.obolibrary.org/obo/OBIB_0000330,water bath maintenance frequency,,A water bath maintenance frequency that indicates that microtome maintenance is performed and recorded daily.
http://purl.obolibrary.org/obo/OBIB_0000332,comment on deviations from water bath daily maintenance SOP,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information about deviations from a water bath daily maintenance standard operating procedure.
http://purl.obolibrary.org/obo/OBIB_0000333,comment on preparation of FFPE tissue section,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information relevant to preparation of a formalin-fixed paraffin-embedded (FFPE) tissue section.
http://purl.obolibrary.org/obo/OBIB_0000334,FFPE tissue section H&E staining and mounting SOP,http://purl.obolibrary.org/obo/OBIB_0000070,standard operating procedure,,A standard operating procedure for the hematoxylin and eosin (H&E) staining and slide mounting of a formalin-fixed paraffin-embedded (FFPE) tissue section.
http://purl.obolibrary.org/obo/OBIB_0000335,FFPE tissue section H&E staining in oven duration,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that is the result of measuring the duration in an oven for the hematoxylin and eosin staining of a formalin-fixed paraffin-embedded (FFPE) tissue section.
http://purl.obolibrary.org/obo/OBIB_0000336,oven temperature during FFPE tissue section H&E staining,http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,,A scalar measurement datum that is the output of a temperature measurement assay performed on a oven during a formalin-fixed paraffin-embedded (FFPE) tissue section hematoxylin and eosin (H&E) staining.
http://purl.obolibrary.org/obo/OBIB_0000341,manual FFPE tissue section H&E deparaffinization,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process involving the manual performance of the FFPE tissue section H&E deparaffinization protocol.
http://purl.obolibrary.org/obo/OBIB_0000342,manual FFPE tissue section H&E staining,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process involving the manual performance of the FFPE tissue section H&E staining protocol.
http://purl.obolibrary.org/obo/OBIB_0000343,manual FFPE tissue section H&E clearing,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process involving the manual performance of the FFPE tissue section H&E clearing protocol.
http://purl.obolibrary.org/obo/OBIB_0000344,manual FFPE tissue section H&E cover slipping,http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A planned process involving the manual performance of the FFPE tissue section H&E cover slip protocol.
http://purl.obolibrary.org/obo/OBIB_0000345,comment on preparation of FFPE H&E stained slide,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information relevant to the preparation of a formalin-fixed paraffin-embedded (FFPE) hematoxylin and eosin (H&E) stained slide.
http://purl.obolibrary.org/obo/OBIB_0000346,H&E staining equipment maintenance performed and recorded frequency,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item that indicates the frequency with which hematoxylin and eosin (H&E) staining equipment maintenance is performed and recorded.
http://purl.obolibrary.org/obo/OBIB_0000347,H&E staining equipment maintenance performed and recorded frequency value specification,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,,"A categorical value specification that is used to record the frequency with which hematoxylin and eosin (H&E) staining equipment maintenance is performed and recorded. Categories include daily, weekly, bi-monthly, and per SOP."
http://purl.obolibrary.org/obo/OBIB_0000348,comment on deviations from H&E equipment maintenance SOP,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states information about deviations from a hemtoxylin and eosin (H&E) equipment maintenance standard operating procedure.
http://purl.obolibrary.org/obo/OBIB_0000349,specimen randomization key ID,http://purl.obolibrary.org/obo/FLU_0001019,specimen barcode,,A specimen barcode associated with the specific chart (key) used to randomly assign specimens to one of several distinct experimental protocols.
http://purl.obolibrary.org/obo/OBIB_0000351,transplant alert associated with specimen donor,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that is a notification within a clinical data repository that a specimen donor was a transplant recipient.
http://purl.obolibrary.org/obo/OBIB_0000352,serology alert associated with specimen donor,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that is a notification within a clinical data repository that specimen donor serology results include positive infectious disease data.
http://purl.obolibrary.org/obo/OBIB_0000353,data and time parent specimen ID was recorded,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the date and time at which the parent specimen ID was recorded.
http://purl.obolibrary.org/obo/OBIB_0000354,comment on tissue specimen processing,http://purl.obolibrary.org/obo/IAO_0000300,textual entity,,A textual entity that states additional information deemed relevant for tissue specimen processing.
http://purl.obolibrary.org/obo/OBIB_0000359,time specimen place in stabilizer,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the time when a specimen was placed in a container with stabilizing reagent.
http://purl.obolibrary.org/obo/OBIB_0000361,data and time specimen was frozen in liquid nitrogen,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the date and time at which a specimen was frozen by placement in liguid nitrogen.
http://purl.obolibrary.org/obo/OBIB_0000362,weight of frozen tissue specimen,http://purl.obolibrary.org/obo/IAO_0000414,mass measurement datum,,A mass measurement datum that is the result of measuring the weight of a frozen tissue specimen.
http://purl.obolibrary.org/obo/OBIB_0000363,FFPE fixation protocol,http://purl.obolibrary.org/obo/OBI_0000272,protocol,,A protocol for the fixation step of a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000364,FFPE fixation delay protocol,http://purl.obolibrary.org/obo/OBIB_0000363,FFPE fixation protocol,,A FFPE fixation protocol that specifies the planned delay to fixation time.
http://purl.obolibrary.org/obo/OBIB_0000365,FFPE tissue cassette ID,http://purl.obolibrary.org/obo/OMIABIS_0001046,specimen ID,,A specimen ID that specifically identifies a particular tissue cassete used in a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000366,data and time FFPE tissue cassette ID was recorded,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the date and time at which the FFPE tissue cassette ID was recorded.
http://purl.obolibrary.org/obo/OBIB_0000367,date and time FFPE tissue cassette placed in fixative,http://purl.obolibrary.org/obo/IAO_0000027,data item,,A data item indicating the date and time when a tissue cassette was placed in fixative as part of a formalin-fixed paraffin-embedded (FFPE) process.
http://purl.obolibrary.org/obo/OBIB_0000368,placement of tissue cassette in FFPE fixative delay duration,http://purl.obolibrary.org/obo/IAO_0000416,time measurement datum,,A time measurement datum that is the result of measuring the duration of the the planned delay of placing the tissue cassette in fixative in the formalin-fixed paraffin-embedded (FFPE) process.
